[2024-09-22 12:32:02] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-09-22 12:32:02] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-09-22 12:32:02] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-09-22 12:32:05] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-09-22 12:32:05] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-09-22 12:32:05] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-09-22 12:32:07] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322\
[2024-09-22 12:32:07] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/portfolio/
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e616c1d1-fIBYZe.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg?simply_static_page=1465
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg?simply_static_page=1465
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 178 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e616c1d1-fIBYZe.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:7c47e0ce31b3c07ead551e262a3cdc3b3b3a8b9f===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e6173b2d-DvU9e9.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg?simply_static_page=1466
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg?simply_static_page=1466
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 170 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e6173b2d-DvU9e9.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:4844f51f07edc0fa0b4f24f56b5616106fd084b2===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e617c0ea-2i1sL9.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg?simply_static_page=1467
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg?simply_static_page=1467
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 178 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle-negative.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e617c0ea-2i1sL9.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:6031cbcb8e3f97f4b2306dfa150cd5cf7f2a06ec===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e61851d5-HG5a8R.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle.svg?simply_static_page=1468
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/triangle.svg?simply_static_page=1468
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 176 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e61851d5-HG5a8R.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/shapes/triangle.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:4dba77574c9b3d4e64aae39cef5d6647845dd7ad===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/wave-brush.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e618de2f-eaGkCM.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/wave-brush.svg?simply_static_page=1469
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/wave-brush.svg?simply_static_page=1469
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 3121 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/wave-brush.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e618de2f-eaGkCM.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/shapes/wave-brush.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:361c2579856da48e22f88e877857ec24fecc712a===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/waves-negative.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e6196df2-G8Q3WD.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/waves-negative.svg?simply_static_page=1470
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/waves-negative.svg?simply_static_page=1470
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 422 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/waves-negative.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e6196df2-G8Q3WD.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/shapes/waves-negative.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:1181db2fc33aa3edb1e31848793ace4306d0923c===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/waves-pattern.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e619f59c-5faW9N.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/waves-pattern.svg?simply_static_page=1471
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/waves-pattern.svg?simply_static_page=1471
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 7297 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/waves-pattern.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e619f59c-5faW9N.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/shapes/waves-pattern.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:07617a2e0e38b46ea17baf5e8c70dd36dc25d839===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/waves.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e61a8297-yC9TGR.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/waves.svg?simply_static_page=1472
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/waves.svg?simply_static_page=1472
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 419 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/waves.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e61a8297-yC9TGR.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/shapes/waves.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:eb3a5cbbf8ca492032518385a130b9f2a0541e0b===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/zigzag.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e61b0c3b-t3GWyQ.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/zigzag.svg?simply_static_page=1473
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/shapes/zigzag.svg?simply_static_page=1473
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 2827 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/zigzag.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e61b0c3b-t3GWyQ.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/shapes/zigzag.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:7f712c18b4e90b11bb6f0dcf2118eec6010dbf5f===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/mask-shapes/blob.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 595
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f00e61b9608-rfC1FV.tmp
[2024-09-22 12:32:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/mask-shapes/blob.svg?simply_static_page=1474
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/mask-shapes/blob.svg?simply_static_page=1474
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:103] Filesize: 437 bytes
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/mask-shapes/blob.svg
[2024-09-22 12:32:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f00e61b9608-rfC1FV.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727008322/wp-content/plugins/elementor/assets/mask-shapes/blob.svg
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-22 12:32:33] [class-ss-page.php:119] Checking Content Identical:9beb05e8bff039442646283bc43c54b10bf43ca7===. Value: FALSE
[2024-09-22 12:32:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/mask-shapes/circle.svg
[2024-09-22 12:32:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 595
